"homeTeam","awayTeam","homeScore","awayScore","date","gameID","playoff","season","winner","loser","MOV","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo","homeWinPct","awayWinPct","drawPct","expectedWinner","correct"
"Glory","Empire",17,18,2021-08-29,"2021-08-29-NY-BOS",FALSE,"2021","Empire","Glory",1,1434.84912604058,1659.36192245164,1428.00183606835,1666.23795936464,0.327421397359325,0.671203991144246,0.00137461149642881,"Empire",TRUE
"Rush","Royal",18,25,2021-08-29,"2021-08-29-MTL-TOR",FALSE,"2021","Royal","Rush",7,1496.55732551724,1393.32586676619,1449.42166937215,1440.53119387894,0.762561881051463,0.236310980206891,0.00112713874164577,"Rush",FALSE
"Union","Wind Chill",21,19,2021-08-29,"2021-08-29-MIN-CHI",TRUE,"2021","Union","Wind Chill",2,1551.54160924552,1535.27011087176,1564.892332919,1521.97432915142,0.660650599957867,0.337952882572921,0.00139651746921171,"Union",TRUE
"Cannons","Breeze",16,28,2021-08-29,"2021-08-29-DC-TB",FALSE,"2021","Breeze","Cannons",12,1244.48554724238,1608.45535372676,1230.5389179118,1622.47351610778,0.179071617656387,0.820009913891154,0.000918468452459464,"Breeze",TRUE
"Breeze","Flyers",16,19,2021-09-03,"2021-09-03-RAL-DC",TRUE,"2021","Flyers","Breeze",3,1622.47351610778,1635.20389230626,1591.5402316814,1666.20997560717,0.622282272868784,0.376253238314426,0.00146448881678962,"Breeze",FALSE
"Outlaws","Rush",22,24,2021-09-04,"2021-09-04-TOR-OTT",TRUE,"2021","Rush","Outlaws",2,1298.55169774317,1449.42166937215,1281.6426026135,1466.39125380291,0.426548132230391,0.571925967169708,0.00152590059990076,"Rush",TRUE
"Empire","Hustle",22,21,2021-09-04,"2021-09-04-ATL-NY",TRUE,"2021","Empire","Hustle",1,1666.23795936464,1541.3009647139,1671.56248209371,1536.00243953685,0.784438805701731,0.214508693698887,0.00105250059938136,"Empire",TRUE
"Royal","Rush",19,18,2021-09-09,"2021-09-09-TOR-MTL",TRUE,"2021","Royal","Rush",1,1440.53119387894,1466.39125380291,1450.37055370773,1456.58894860134,0.604360183301835,0.394149853308406,0.00148996338975954,"Royal",TRUE
"Empire","Growlers",22,18,2021-09-10,"2021-09-10-SD-NY",TRUE,"2021","Empire","Growlers",4,1671.56248209371,1653.36630501481,1690.97634551412,1634.03263366497,0.663130054261199,0.335478450503125,0.00139149523567628,"Empire",TRUE
"Union","Flyers",20,21,2021-09-10,"2021-09-10-RAL-CHI",TRUE,"2021","Flyers","Union",1,1564.892332919,1666.20997560717,1552.48170636917,1678.65950228825,0.497324361425004,0.501116814541848,0.001558824033148,"Flyers",TRUE
"Empire","Flyers",16,19,2021-09-11,"2021-09-11-RAL-NY",TRUE,"2021","Flyers","Empire",3,1690.97634551412,1678.65950228825,1658.42732616501,1711.27836620409,0.655528410747649,0.343064938645157,0.00140665060719453,"Empire",FALSE
"Growlers","Shred",22,24,2022-04-29,"2022-04-29-SLC-SD",FALSE,"2022","Shred","Growlers",2,1587.22610693197,1400,1559.93267634782,1427.32078440767,0.838930063197566,0.160229150415445,0.000840786386989228,"Growlers",FALSE
"Flyers","Hustle",16,14,2022-04-29,"2022-04-29-ATL-CAR",FALSE,"2022","Flyers","Hustle",2,1649.02269296327,1508.80195162948,1655.57761435797,1502.27962418746,0.79894346511664,0.200056793347246,0.000999741536113125,"Flyers",TRUE
"Hustle","Cannons",24,12,2022-04-30,"2022-04-30-TB-ATL",FALSE,"2022","Hustle","Cannons",12,1502.27962418746,1264.43113432944,1511.78770669054,1254.97477926015,0.87453818900822,0.124779253018614,0.000682557973166006,"Hustle",TRUE
"Aviators","Shred",22,25,2022-04-30,"2022-04-30-SLC-LA",FALSE,"2022","Shred","Aviators",3,1458.22534259614,1427.32078440767,1430.14230251026,1455.45992382615,0.679272281203707,0.319370788723457,0.00135693007283566,"Aviators",FALSE
"Mechanix","Thunderbirds",13,17,2022-04-30,"2022-04-30-PIT-DET",FALSE,"2022","Thunderbirds","Mechanix",4,1088.8562942281,1301.98578243447,1072.25755424162,1318.65269092835,0.342011435526828,0.656583975384319,0.00140458908885333,"Thunderbirds",TRUE
"Glory","Phoenix",25,24,2022-04-30,"2022-04-30-PHI-BOS",FALSE,"2022","Glory","Phoenix",1,1422.40146885468,1285.78968106891,1426.60691653003,1281.60505727712,0.79558561653943,0.203402196019977,0.00101218744059312,"Glory",TRUE
"Breeze","Empire",19,22,2022-04-30,"2022-04-30-NY-DC",FALSE,"2022","Empire","Breeze",3,1553.23218534512,1606.74186093201,1529.75322398051,1630.28437152776,0.56574268988813,0.432726045061263,0.0015312650506073,"Breeze",FALSE
"Rush","Royal",19,26,2022-04-30,"2022-04-30-MTL-TOR",FALSE,"2022","Royal","Rush",7,1445.27115888107,1440.29644296619,1405.16774975405,1480.48831199702,0.645922873424243,0.352652353059216,0.00142477351654136,"Rush",FALSE
"Legion","Sol",17,20,2022-04-30,"2022-04-30-ATX-DAL",FALSE,"2022","Sol","Legion",3,1559.57207772992,1378.68423224632,1525.32677459564,1412.96492113249,0.833938674787764,0.165199614427483,0.000861710784753028,"Legion",FALSE
"Nitro","Cascades",29,24,2022-05-01,"2022-05-01-SEA-POR",FALSE,"2022","Nitro","Cascades",5,1400,1281.99207861945,1411.8363781895,1270.21299270724,0.777617654524421,0.221305935884925,0.00107640959065416,"Nitro",TRUE
"Union","Thunderbirds",19,8,2022-05-01,"2022-05-01-PIT-CHI",FALSE,"2022","Union","Thunderbirds",11,1521.98536509534,1318.65269092835,1532.93680037803,1307.7592449827,0.851068422526868,0.148142964545454,0.000788612927677984,"Union",TRUE
"Outlaws","Glory",21,19,2022-05-06,"2022-05-06-BOS-OTT",FALSE,"2022","Outlaws","Glory",2,1305.3140820908,1426.60691653003,1322.84449906224,1409.12773369565,0.468619025689701,0.529827968143044,0.0015530061672544,"Glory",FALSE
"Spiders","Growlers",16,18,2022-05-07,"2022-05-07-SD-OAK",FALSE,"2022","Growlers","Spiders",2,1346.58503743065,1559.93267634782,1335.26388215597,1571.30034593689,0.341728892176117,0.656867073982877,0.00140403384100596,"Growlers",TRUE
"Radicals","Thunderbirds",18,16,2022-05-07,"2022-05-07-PIT-MAD",FALSE,"2022","Radicals","Thunderbirds",2,1474.49500840163,1307.7592449827,1480.27999077091,1302.00386644294,0.822347956680138,0.176742934100629,0.00090910921923304,"Radicals",TRUE
"Empire","Phoenix",17,15,2022-05-07,"2022-05-07-PHI-NY",FALSE,"2022","Empire","Phoenix",2,1630.28437152776,1281.60505727712,1632.56011190592,1279.34247195672,0.929542841705261,0.0700498763407604,0.000407281953978891,"Empire",TRUE
"AlleyCats","Mechanix",33,22,2022-05-07,"2022-05-07-DET-IND",FALSE,"2022","AlleyCats","Mechanix",11,1340.34604849998,1072.25755424162,1348.23338500985,1064.41400055108,0.892426517430797,0.106976339243699,0.000597143325504729,"AlleyCats",TRUE
"Cascades","Summit",16,19,2022-05-07,"2022-05-07-COL-SEA",FALSE,"2022","Summit","Cascades",3,1270.21299270724,1400,1251.20344423498,1419.07399212959,0.456464152054733,0.541988403541894,0.00154744440337262,"Summit",TRUE
"Wind Chill","Union",21,24,2022-05-07,"2022-05-07-CHI-MIN",FALSE,"2022","Union","Wind Chill",3,1497.57946332114,1532.93680037803,1473.06350785914,1557.51520949036,0.591216205679284,0.40727768903208,0.00150610528863582,"Wind Chill",FALSE
"Cannons","Flyers",13,19,2022-05-07,"2022-05-07-CAR-TB",FALSE,"2022","Flyers","Cannons",6,1254.97477926015,1655.57761435797,1246.08876776229,1664.51081765251,0.150137030173416,0.849065622647406,0.000797347179178565,"Flyers",TRUE
"Royal","Glory",21,17,2022-05-07,"2022-05-07-BOS-MTL",FALSE,"2022","Royal","Glory",4,1480.48831199702,1409.12773369565,1493.53107495874,1396.14407335765,0.727765110427019,0.271001270876688,0.0012336186962934,"Royal",TRUE
"Nitro","Summit",23,24,2022-05-08,"2022-05-08-COL-POR",FALSE,"2022","Summit","Nitro",1,1411.8363781895,1419.07399212959,1398.79742595257,1432.14302765295,0.629684958808293,0.368862240948863,0.00145280024284405,"Nitro",FALSE
"Shred","Cascades",32,21,2022-05-13,"2022-05-13-SEA-SLC",FALSE,"2022","Shred","Cascades",11,1455.45992382615,1251.20344423498,1466.36143543171,1240.35970300464,0.851741207695419,0.147473124557719,0.000785667746862007,"Shred",TRUE
"Phoenix","Royal",17,18,2022-05-13,"2022-05-13-MTL-PHI",FALSE,"2022","Royal","Phoenix",1,1279.34247195672,1493.53107495874,1272.22208914947,1500.68076126491,0.340640748687042,0.657957365194723,0.00140188611823477,"Royal",TRUE
"Sol","Legion",24,17,2022-05-13,"2022-05-13-DAL-ATX",FALSE,"2022","Sol","Legion",7,1412.96492113249,1525.32677459564,1445.33262893193,1493.05624429776,0.481438971996978,0.517004153311193,0.00155687469182919,"Legion",FALSE
"Flyers","Cannons",24,18,2022-05-14,"2022-05-14-TB-CAR",FALSE,"2022","Flyers","Cannons",6,1664.51081765251,1246.08876776229,1667.26463329767,1243.35124818569,0.951715682297986,0.0479985888613838,0.00028572884063003,"Flyers",TRUE
"Rush","Outlaws",29,26,2022-05-14,"2022-05-14-OTT-TOR",FALSE,"2022","Rush","Outlaws",3,1405.16774975405,1322.84449906224,1415.88839294269,1312.17325463498,0.740086714390192,0.258715652767359,0.00119763284244867,"Rush",TRUE
"Glory","Empire",19,23,2022-05-14,"2022-05-14-NY-BOS",FALSE,"2022","Empire","Glory",4,1396.14407335765,1632.56011190592,1380.96076252111,1647.80858566194,0.312514141816485,0.686144626743357,0.00134123144015774,"Empire",TRUE
"Breeze","Royal",27,17,2022-05-14,"2022-05-14-MTL-DC",FALSE,"2022","Breeze","Royal",10,1529.75322398051,1500.68076126491,1552.85542679121,1477.67596907548,0.67697029857955,0.321667644123959,0.00136205729649058,"Breeze",TRUE
"Legion","Wind Chill",14,20,2022-05-14,"2022-05-14-MIN-DAL",FALSE,"2022","Wind Chill","Legion",6,1493.05624429776,1473.06350785914,1454.42058880075,1511.779679227,0.665436388878199,0.333176856072369,0.00138675504943264,"Legion",FALSE
"AlleyCats","Radicals",22,23,2022-05-14,"2022-05-14-MAD-IND",FALSE,"2022","Radicals","AlleyCats",1,1348.23338500985,1480.27999077091,1338.79479914937,1489.75076459475,0.453238854004886,0.545215486948178,0.0015456590469356,"Radicals",TRUE
"Growlers","Aviators",22,17,2022-05-14,"2022-05-14-LA-SD",FALSE,"2022","Growlers","Aviators",5,1571.30034593689,1430.14230251026,1581.94450358896,1419.55112933062,0.799808768771235,0.199194719609784,0.000996511618981594,"Growlers",TRUE
"Glory","Rush",23,13,2022-05-20,"2022-05-20-TOR-BOS",FALSE,"2022","Glory","Rush",10,1380.96076252111,1415.88839294269,1410.23779243395,1386.71933869391,0.591813886826137,0.4066806952145,0.00150541795936321,"Glory",TRUE
"Royal","Phoenix",13,19,2022-05-20,"2022-05-20-PHI-MTL",FALSE,"2022","Phoenix","Royal",6,1477.67596907548,1272.22208914947,1428.58452300598,1321.35855296596,0.852609507716024,0.14660863389167,0.000781858392306461,"Royal",FALSE
"Flyers","Sol",27,24,2022-05-20,"2022-05-20-ATX-CAR",FALSE,"2022","Flyers","Sol",3,1667.26463329767,1445.33262893193,1672.83358520262,1439.79361570743,0.864135543490222,0.135134049313534,0.000730407196243343,"Flyers",TRUE
"Empire","Rush",31,17,2022-05-21,"2022-05-21-TOR-NY",FALSE,"2022","Empire","Rush",14,1647.80858566194,1386.71933869391,1656.72098227627,1377.85619839717,0.88849693293905,0.110886820868073,0.000616246192877826,"Empire",TRUE
"Growlers","Cascades",22,20,2022-05-21,"2022-05-21-SEA-SD",FALSE,"2022","Growlers","Cascades",2,1581.94450358896,1240.35970300464,1584.30891270539,1238.00892170776,0.926820782693026,0.0727574319393921,0.000421785367581792,"Growlers",TRUE
"Spiders","Nitro",22,26,2022-05-21,"2022-05-21-POR-OAK",FALSE,"2022","Nitro","Spiders",4,1335.26388215597,1398.79742595257,1308.6789986139,1425.4566291979,0.551516558265381,0.446941642731101,0.00154179900351864,"Spiders",FALSE
"Outlaws","Phoenix",22,23,2022-05-21,"2022-05-21-PHI-OTT",FALSE,"2022","Phoenix","Outlaws",1,1312.17325463498,1321.35855296596,1299.18737210032,1334.37460866345,0.627066797985947,0.371476189866482,0.00145701214757171,"Outlaws",FALSE
"Mechanix","Radicals",18,27,2022-05-21,"2022-05-21-MAD-DET",FALSE,"2022","Radicals","Mechanix",9,1064.41400055108,1489.75076459475,1055.0986178368,1499.11663060165,0.132859751692556,0.86642023519275,0.000720013114693607,"Radicals",TRUE
"Thunderbirds","AlleyCats",16,20,2022-05-21,"2022-05-21-IND-PIT",FALSE,"2022","AlleyCats","Thunderbirds",4,1302.00386644294,1338.79479914937,1273.63596822011,1367.23531748218,0.589220268139355,0.409271363480952,0.00150836837969248,"Thunderbirds",FALSE
"Hustle","Sol",26,21,2022-05-21,"2022-05-21-ATX-ATL",FALSE,"2022","Hustle","Sol",5,1511.78770669054,1439.79361570743,1526.26907103542,1425.37793773466,0.728487023595605,0.270281414102979,0.00123156230141647,"Hustle",TRUE
"Aviators","Cascades",19,18,2022-05-22,"2022-05-22-SEA-LA",FALSE,"2022","Aviators","Cascades",1,1419.55112933062,1238.00892170776,1422.94994786484,1234.6277509841,0.834459665539217,0.164680793289767,0.000859541171015721,"Aviators",TRUE
"Royal","Empire",18,22,2022-05-27,"2022-05-27-NY-MTL",FALSE,"2022","Empire","Royal",4,1428.58452300598,1656.72098227627,1412.90525870893,1672.46652259142,0.322844435573614,0.675790905776079,0.00136465865030644,"Empire",TRUE
"Summit","Shred",21,20,2022-05-28,"2022-05-28-SLC-COL",FALSE,"2022","Summit","Shred",1,1432.14302765295,1466.36143543171,1440.585275798,1457.95037454338,0.592799753766422,0.405695971732164,0.00150427450141422,"Summit",TRUE
"Cascades","Nitro",26,18,2022-05-28,"2022-05-28-POR-SEA",FALSE,"2022","Cascades","Nitro",8,1234.6277509841,1425.4566291979,1276.2310084193,1383.94980939736,0.3714571363889,0.62708588185572,0.00145698175537967,"Nitro",FALSE
"Cannons","Thunderbirds",19,24,2022-05-28,"2022-05-28-PIT-TB",FALSE,"2022","Thunderbirds","Cannons",5,1243.35124818569,1273.63596822011,1211.29500783124,1305.77246140195,0.598254084305591,0.400248186040916,0.00149772965349332,"Cannons",FALSE
"Outlaws","Empire",18,30,2022-05-28,"2022-05-28-NY-OTT",FALSE,"2022","Empire","Outlaws",12,1299.18737210032,1672.46652259142,1285.83805905653,1685.88495414866,0.171328799422203,0.827784114336781,0.000887086241015078,"Empire",TRUE
"Radicals","Wind Chill",16,19,2022-05-28,"2022-05-28-MIN-MAD",FALSE,"2022","Wind Chill","Radicals",3,1499.11663060165,1511.779679227,1473.33519870385,1537.62177088215,0.622373365420398,0.376162285451428,0.00146434912817378,"Radicals",FALSE
"Mechanix","AlleyCats",19,23,2022-05-28,"2022-05-28-IND-DET",FALSE,"2022","AlleyCats","Mechanix",4,1055.0986178368,1367.23531748218,1044.02260922368,1378.36478997601,0.227185057582958,0.771718320408014,0.00109662200902816,"AlleyCats",TRUE
"Rush","Breeze",26,27,2022-05-28,"2022-05-28-DC-TOR",FALSE,"2022","Breeze","Rush",1,1377.85619839717,1552.85542679121,1369.6566793254,1561.08600227359,0.392969279954912,0.605542313809025,0.00148840623606294,"Breeze",TRUE
"Outlaws","Royal",21,24,2022-06-01,"2022-06-01-MTL-OTT",FALSE,"2022","Royal","Outlaws",3,1285.83805905653,1412.90525870893,1266.66900811981,1432.13882773716,0.46035116513519,0.538099411333068,0.00154942353174292,"Royal",TRUE
"Shred","Spiders",30,21,2022-06-03,"2022-06-03-OAK-SLC",FALSE,"2022","Shred","Spiders",9,1457.95037454338,1308.6789986139,1471.12053188108,1295.57500101211,0.807182196060311,0.191849191746246,0.000968612193442964,"Shred",TRUE
"Thunderbirds","Radicals",19,20,2022-06-03,"2022-06-03-MAD-PIT",FALSE,"2022","Radicals","Thunderbirds",1,1305.77246140195,1473.33519870385,1297.3617769093,1481.77719913562,0.403226290839927,0.595272355734288,0.00150135342578528,"Radicals",TRUE
"Legion","Flyers",18,26,2022-06-03,"2022-06-03-CAR-DAL",FALSE,"2022","Flyers","Legion",8,1454.42058880075,1672.83358520262,1432.20571158415,1695.14064386952,0.335200262656326,0.66340881152156,0.00139092582211486,"Flyers",TRUE
"Breeze","Glory",25,20,2022-06-03,"2022-06-03-BOS-DC",FALSE,"2022","Breeze","Glory",5,1561.08600227359,1410.23779243395,1571.25877741578,1400.11620854498,0.80859099211917,0.190445802968274,0.000963204912556054,"Breeze",TRUE
"Summit","Spiders",22,16,2022-06-04,"2022-06-04-OAK-COL",FALSE,"2022","Summit","Spiders",6,1440.585275798,1295.57500101211,1451.93955361264,1284.27749049706,0.803335755428147,0.195680994181861,0.000983250389991586,"Summit",TRUE
"Rush","Empire",8,25,2022-06-04,"2022-06-04-NY-TOR",FALSE,"2022","Empire","Rush",17,1369.6566793254,1685.88495414866,1350.12146448499,1705.51496920669,0.223076400656851,0.775841057303019,0.00108254204012981,"Empire",TRUE
"Nitro","Aviators",20,21,2022-06-04,"2022-06-04-LA-POR",FALSE,"2022","Aviators","Nitro",1,1383.94980939736,1422.94994786484,1371.79509850817,1435.13600809974,0.586138742867153,0.412349492167663,0.00151176496518346,"Nitro",FALSE
"Wind Chill","AlleyCats",28,13,2022-06-04,"2022-06-04-IND-MIN",FALSE,"2022","Wind Chill","AlleyCats",15,1537.62177088215,1378.36478997601,1552.75058871501,1363.31279442248,0.815970998807558,0.183094524520836,0.00093447667160626,"Wind Chill",TRUE
"Mechanix","Union",20,28,2022-06-04,"2022-06-04-CHI-DET",FALSE,"2022","Union","Mechanix",8,1044.02260922368,1557.51520949036,1038.34934733873,1563.22094301358,0.0844494506796296,0.915067192114184,0.000483357206186641,"Union",TRUE
"Sol","Flyers",21,20,2022-06-04,"2022-06-04-CAR-ATX",FALSE,"2022","Sol","Flyers",1,1425.37793773466,1695.14064386952,1440.61676383995,1679.92777803565,0.272822264818729,0.725938943475828,0.00123879170544294,"Flyers",FALSE
"Phoenix","Glory",24,22,2022-06-04,"2022-06-04-BOS-PHI",FALSE,"2022","Phoenix","Glory",2,1334.37460866345,1400.11620854498,1349.23643324095,1385.30518559455,0.548370625853921,0.450085586105993,0.00154378804008526,"Phoenix",TRUE
"Cannons","Hustle",16,18,2022-06-04,"2022-06-04-ATL-TB",FALSE,"2022","Hustle","Cannons",2,1211.29500783124,1526.26907103542,1203.82849118849,1533.77176232934,0.224330193366025,0.77458294553382,0.00108686110015477,"Hustle",TRUE
"Cascades","Aviators",23,14,2022-06-05,"2022-06-05-LA-SEA",FALSE,"2022","Cascades","Aviators",9,1276.2310084193,1435.13600809974,1316.730842783,1394.74109908968,0.415274652524582,0.58321046439437,0.00151488308104797,"Aviators",FALSE
"Aviators","Nitro",17,16,2022-06-10,"2022-06-10-POR-LA",FALSE,"2022","Aviators","Nitro",1,1394.74109908968,1371.79509850817,1401.58144668608,1364.98326406222,0.669210486069146,0.329410658390826,0.00137885554002865,"Aviators",TRUE
"Union","Radicals",22,21,2022-06-10,"2022-06-10-MAD-CHI",FALSE,"2022","Union","Radicals",1,1563.22094301358,1481.77719913562,1568.60158718455,1476.42131547355,0.739111650035666,0.259687800716399,0.00120054924793528,"Union",TRUE
"Empire","Breeze",25,21,2022-06-10,"2022-06-10-DC-NY",FALSE,"2022","Empire","Breeze",4,1705.51496920669,1571.25877741578,1715.38652703464,1561.43596467671,0.793371541192872,0.205608141369314,0.00102031743781353,"Empire",TRUE
"Shred","Summit",20,25,2022-06-10,"2022-06-10-COL-SLC",FALSE,"2022","Summit","Shred",5,1471.12053188108,1451.93955361264,1435.59986342427,1487.53447721156,0.664395264322136,0.334215832627434,0.00138890305042993,"Shred",FALSE
"Royal","Rush",20,21,2022-06-11,"2022-06-11-TOR-MTL",FALSE,"2022","Rush","Royal",1,1432.13882773716,1350.12146448499,1416.8824274931,1365.40258538028,0.739747860906911,0.259053491405827,0.00119864768726191,"Royal",FALSE
"Hustle","Cannons",23,18,2022-06-11,"2022-06-11-TB-ATL",FALSE,"2022","Hustle","Cannons",5,1533.77176232934,1203.82849118849,1537.87654190485,1199.74725175131,0.922143590411682,0.0774099177323792,0.000446491855938438,"Hustle",TRUE
"Growlers","Nitro",20,18,2022-06-11,"2022-06-11-POR-SD",FALSE,"2022","Growlers","Nitro",2,1584.30891270539,1364.98326406222,1588.78025612542,1360.53590957691,0.862364423064376,0.136897156609073,0.000738420326551165,"Growlers",TRUE
"Wind Chill","Thunderbirds",20,14,2022-06-11,"2022-06-11-PIT-MIN",FALSE,"2022","Wind Chill","Thunderbirds",6,1552.75058871501,1297.3617769093,1559.3455156768,1290.80316393322,0.885204332129743,0.114163562576588,0.000632105293669347,"Wind Chill",TRUE
"AlleyCats","Mechanix",32,18,2022-06-11,"2022-06-11-DET-IND",FALSE,"2022","AlleyCats","Mechanix",14,1363.31279442248,1038.34934733873,1369.6841323745,1032.01446574172,0.920060442646002,0.0794821487366922,0.000457408617305408,"AlleyCats",TRUE
"Flyers","Legion",23,15,2022-06-11,"2022-06-11-DAL-CAR",FALSE,"2022","Flyers","Legion",8,1679.92777803565,1432.20571158415,1687.67299776362,1424.50292119388,0.880642800391834,0.118703345087951,0.000653854520215297,"Flyers",TRUE
"Spiders","Summit",24,29,2022-06-11,"2022-06-11-COL-OAK",FALSE,"2022","Summit","Spiders",5,1284.27749049706,1487.53447721156,1265.10996821272,1506.77916792204,0.354912956746619,0.643658164033488,0.00142887921989299,"Summit",TRUE
"Phoenix","Rush",18,14,2022-06-17,"2022-06-17-TOR-PHI",FALSE,"2022","Phoenix","Rush",4,1349.23643324095,1365.40258538028,1367.62873649275,1347.08106090313,0.617622414186651,0.380906088926645,0.00147149688670428,"Phoenix",TRUE
